engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,seats,body_type,city,mileage_numeric,car_age,price_in_lakhs,brand,model
1395.0,Comprehensive,Automatic,26300.0,First Owner,Petrol,5,Sedan,Gurgaon,19.2,9,26.8,Audi,A3
2894.0,Third Party insurance,Automatic,5600.0,First Owner,Petrol,4,Coupe,Gurgaon,8.8,9,94.9,Audi,RS5
2894.0,Comprehensive,Automatic,7000.0,First Owner,Petrol,4,Coupe,Gurgaon,8.8,9,94.9,Audi,RS5
1968.0,Third Party insurance,Automatic,48500.0,First Owner,Diesel,5,SUV,Gurgaon,17.01,9,37.8,Audi,Q5
1968.0,Zero Dep,Automatic,38000.0,First Owner,Diesel,5,Sedan,Gurgaon,18.53,9,29.8,Audi,A6
1798.0,Comprehensive,Automatic,43800.0,First Owner,Petrol,5,Sedan,Gurgaon,15.64,9,14.9,Audi,A4
1984.0,Zero Dep,Automatic,2300.0,First Owner,Petrol,5,Sedan,Gurgaon,14.11,9,64.9,Audi,A6
1984.0,Zero Dep,Automatic,24800.0,First Owner,Petrol,5,Sedan,Gurgaon,14.11,9,51.9,Audi,A6
1984.0,Zero Dep,Automatic,36700.0,First Owner,Petrol,5,Sedan,Gurgaon,14.11,9,47.9,Audi,A6
1798.0,Comprehensive,Automatic,79000.0,Second Owner,Petrol,5,Sedan,Gurgaon,15.26,9,20.9,Audi,A6
1968.0,Zero Dep,Automatic,55400.0,First Owner,Diesel,5,Sedan,Gurgaon,20.38,9,19.9,Audi,A3
1395.0,Zero Dep,Automatic,23700.0,First Owner,Petrol,5,Sedan,Gurgaon,19.2,9,27.8,Audi,A3
1395.0,Zero Dep,Automatic,15600.0,First Owner,Petrol,5,Sedan,Gurgaon,19.2,9,26.9,Audi,A3
1395.0,Zero Dep,Automatic,29900.0,First Owner,Petrol,5,Sedan,Gurgaon,17.84,9,32.9,Audi,A4
1968.0,Zero Dep,Automatic,43500.0,First Owner,Diesel,5,Sedan,Gurgaon,20.38,9,22.9,Audi,A3
1395.0,Zero Dep,Automatic,44000.0,First Owner,Petrol,5,Sedan,Gurgaon,19.2,9,26.9,Audi,A3
1968.0,Comprehensive,Automatic,85000.0,First Owner,Diesel,5,Sedan,Gurgaon,18.53,9,18.9,Audi,A6
1396.0,Third Party insurance,Manual,100000.0,First Owner,Diesel,5,Hatchback,Agra,22.54,8,5.5,Hyundai,i20
1197.0,Third Party insurance,Automatic,30000.0,First Owner,Petrol,5,Hatchback,Lucknow,21.21,5,7.85,Maruti,Swift
1197.0,Comprehensive,Manual,76469.0,First Owner,Petrol,5,Sedan,Lucknow,22.41,9,4.08,Maruti,Swift
1198.0,Third Party insurance,Manual,118976.0,First Owner,Petrol,5,Sedan,Lucknow,18.0,9,3.3,Honda,Amaze
2179.0,Comprehensive,Manual,57689.0,Second Owner,Diesel,7,SUV,Lucknow,15.1,9,9.52,Mahindra,XUV500
998.0,Third Party insurance,Manual,27817.0,Second Owner,Petrol,5,Hatchback,Lucknow,24.39,9,3.57,Maruti,Alto
998.0,Third Party insurance,Automatic,62001.0,Third Owner,Petrol,5,Hatchback,Lucknow,23.1,9,3.66,Maruti,Celerio
1248.0,Third Party insurance,Manual,73081.0,First Owner,Diesel,5,SUV,Lucknow,24.3,9,6.28,Maruti,Vitara
999.0,Zero Dep,Manual,26387.0,First Owner,Petrol,5,SUV,Lucknow,20.0,9,7.13,Nissan,Magnite
936.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,Hatchback,Lucknow,25.44,12,1.55,Chevrolet,Beat
1298.0,Third Party insurance,Manual,70000.0,First Owner,Petrol,5,Sedan,Lucknow,17.5,17,1.9,Maruti,Swift
1248.0,Third Party insurance,Manual,100000.0,Second Owner,Diesel,7,MUV,Lucknow,24.52,9,6.4,Maruti,Ertiga
1197.0,Third Party insurance,Manual,70000.0,Second Owner,Petrol,5,Hatchback,Lucknow,20.36,13,2.5,Hyundai,i10
1197.0,Third Party insurance,Manual,120000.0,Third Owner,Petrol,5,Sedan,Lucknow,20.85,10,3.9,Maruti,Swift
1396.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,5,Hatchback,Lucknow,22.54,10,5.5,Hyundai,i20
1199.0,Zero Dep,Manual,49551.0,First Owner,CNG,5,Sedan,Lucknow,26.49,9,7.28,Tata,Tigor
1197.0,Third Party insurance,Manual,91117.0,First Owner,Petrol,5,Hatchback,Lucknow,21.4,9,4.32,Maruti,Baleno
2999.0,Third Party insurance,Automatic,50852.0,First Owner,Petrol,5,SUV,Delhi,18.929993251754546,9,91.75,GLE,450
1197.0,Third Party insurance,Manual,69056.0,First Owner,Petrol,5,Hatchback,Lucknow,21.4,9,5.06,Maruti,Baleno
1197.0,Third Party insurance,Manual,37503.0,First Owner,Petrol,5,Hatchback,Lucknow,21.01,9,6.34,Maruti,Baleno
998.0,Comprehensive,Manual,47202.0,First Owner,Petrol,5,Hatchback,Lucknow,20.51,9,3.36,Maruti,Wagon
1199.0,Third Party insurance,Manual,37746.0,First Owner,Petrol,5,SUV,Lucknow,17.5,9,5.42,Honda,WR-V
1498.0,Third Party insurance,Manual,57535.0,Second Owner,Diesel,5,SUV,Lucknow,23.0,9,6.54,Ford,Ecosport
1197.0,Third Party insurance,Manual,47909.0,First Owner,Petrol,5,Hatchback,Lucknow,18.6,9,5.56,Hyundai,i20
796.0,Third Party insurance,Manual,50000.0,First Owner,CNG,5,Hatchback,Lucknow,30.46,11,2.0,Maruti,Alto
999.0,Third Party insurance,Automatic,10000.0,First Owner,Petrol,5,SUV,Lucknow,19.03,3,5.85,Renault,Kiger
1248.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,5,Sedan,Lucknow,23.4,11,3.8,Maruti,Swift
1498.0,Third Party insurance,Manual,70000.0,First Owner,Diesel,5,SUV,Lucknow,22.77,9,6.0,Ford,Ecosport
2143.0,Third Party insurance,Automatic,120000.0,First Owner,Diesel,5,Sedan,Lucknow,17.9,10,16.0,CLA,200
998.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Lucknow,21.79,5,4.8,Maruti,Wagon
1248.0,Zero Dep,Manual,69981.0,First Owner,Diesel,5,Hatchback,Lucknow,25.2,9,3.5,Maruti,Swift
1197.0,Zero Dep,Manual,18185.0,First Owner,Petrol,5,Hatchback,Lucknow,21.4,9,5.41,Maruti,Baleno
1197.0,Comprehensive,Manual,97254.0,Second Owner,Petrol,5,Sedan,Lucknow,21.21,9,6.41,Maruti,Swift
998.0,Third Party insurance,Manual,19910.0,First Owner,Petrol,5,Hatchback,Lucknow,21.79,9,5.08,Maruti,Wagon
1498.0,Third Party insurance,Manual,40680.0,First Owner,Diesel,5,Sedan,Lucknow,24.7,9,7.75,Honda,Amaze
1950.0,Third Party insurance,Automatic,21542.0,First Owner,Diesel,5,SUV,Delhi,19.468419076229818,9,55.75,GLC,220d
814.0,Third Party insurance,Manual,66198.0,First Owner,Petrol,5,Hatchback,Lucknow,21.1,9,2.92,Hyundai,EON
998.0,Third Party insurance,Automatic,97829.0,First Owner,Petrol,5,Hatchback,Lucknow,21.63,9,4.8,Maruti,Celerio
1498.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,Sedan,Lucknow,25.8,10,4.85,Honda,Amaze
1497.0,Third Party insurance,Manual,100000.0,Second Owner,Petrol,5,Sedan,Lucknow,16.9,19,1.1,Honda,City
1197.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Lucknow,18.6,5,6.5,Hyundai,i20
1498.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,5,Sedan,Lucknow,26.0,8,6.75,Honda,City
2198.0,Third Party insurance,Manual,10000.0,First Owner,Diesel,7,SUV,Lucknow,19.468419076229818,3,18.0,Mahindra,XUV700
1799.0,Third Party insurance,Manual,100000.0,Third Owner,Petrol,5,Sedan,Lucknow,14.8,15,2.55,Honda,Civic
1199.0,Zero Dep,Manual,39240.0,First Owner,Petrol,5,Sedan,Lucknow,19.5,9,6.53,Honda,Amaze
1462.0,Zero Dep,Manual,4055.0,First Owner,Petrol,5,SUV,Lucknow,17.03,9,7.85,Maruti,Vitara
796.0,Comprehensive,Manual,62433.0,First Owner,Petrol,5,Hatchback,Lucknow,24.7,9,2.91,Maruti,Alto
1248.0,Third Party insurance,Manual,46929.0,First Owner,Diesel,5,Hatchback,Lucknow,25.2,9,4.28,Maruti,Swift
1591.0,Third Party insurance,Manual,47000.0,First Owner,Petrol,5,SUV,Lucknow,13.0,9,9.94,Hyundai,Creta
814.0,Third Party insurance,Manual,52703.0,First Owner,Petrol,5,Hatchback,Lucknow,21.1,9,2.24,Hyundai,EON
2999.0,Third Party insurance,Automatic,55123.0,First Owner,Petrol,7,SUV,Delhi,18.929993251754546,9,1.2,GLS,450
1248.0,Third Party insurance,Manual,117206.0,First Owner,Diesel,5,Hatchback,Lucknow,22.9,9,3.12,Maruti,Swift
1498.0,Third Party insurance,Automatic,30296.0,First Owner,Diesel,5,Sedan,Lucknow,21.72,9,8.14,Skoda,Rapid
814.0,Third Party insurance,Manual,15614.0,First Owner,Petrol,5,Hatchback,Lucknow,21.1,9,2.97,Hyundai,EON
796.0,Third Party insurance,Manual,100000.0,First Owner,CNG,5,Hatchback,Lucknow,33.44,8,2.7,Maruti,Alto
1582.0,Third Party insurance,Manual,40000.0,First Owner,Diesel,5,SUV,Lucknow,20.5,5,11.3,Hyundai,Creta
1598.0,Third Party insurance,Manual,110000.0,Second Owner,Diesel,5,Sedan,Lucknow,20.5,13,2.5,Skoda,Rapid
2499.0,Third Party insurance,Manual,120000.0,Second Owner,Diesel,7,Chevrolet,Lucknow,14.8,19,1.25,Chevrolet,Tavera
998.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Hatchback,Lucknow,23.95,7,2.8,Maruti,Alto
1248.0,Third Party insurance,Manual,74208.0,First Owner,Diesel,5,Hatchback,Lucknow,22.9,9,3.15,Maruti,Swift
2179.0,Third Party insurance,Automatic,85663.0,First Owner,Diesel,7,SUV,Lucknow,15.1,9,12.73,Mahindra,XUV500
1197.0,Comprehensive,Automatic,29406.0,First Owner,Petrol,5,Hatchback,Lucknow,20.89,9,5.08,Maruti,Ignis
998.0,Third Party insurance,Automatic,72029.0,Second Owner,Petrol,5,Hatchback,Lucknow,26.0,9,3.82,Maruti,Celerio
1248.0,Zero Dep,Manual,89341.0,First Owner,Diesel,5,SUV,Lucknow,24.3,9,7.08,Maruti,Vitara
1197.0,Zero Dep,Automatic,25799.0,First Owner,Petrol,5,Sedan,Lucknow,20.1,9,7.82,Hyundai,Aura
1197.0,Third Party insurance,Manual,47641.0,Third Owner,Petrol,5,Hatchback,Lucknow,17.19,9,5.95,Hyundai,i20
1197.0,Third Party insurance,Manual,40584.0,First Owner,Petrol,5,Hatchback,Lucknow,22.38,9,5.2,Maruti,Swift
998.0,Third Party insurance,Manual,39259.0,First Owner,Petrol,5,Hatchback,Lucknow,24.39,9,3.07,Maruti,Alto
2494.0,Third Party insurance,Manual,120000.0,Fourth Owner,Diesel,8,MUV,Lucknow,12.99,13,4.23,Toyota,Innova
2494.0,Third Party insurance,Manual,120000.0,Fourth Owner,Diesel,8,MUV,Lucknow,12.99,13,4.55,Toyota,Innova
1582.0,Third Party insurance,Manual,100000.0,First Owner,Diesel,5,SUV,Lucknow,20.5,7,10.5,Hyundai,Creta
1991.0,Third Party insurance,Automatic,20000.0,First Owner,Petrol,5,Sedan,Delhi,18.929993251754546,9,53.75,AMG,A
1498.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,SUV,Lucknow,15.43,3,14.0,MG,Astor
1396.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,Sedan,Lucknow,24.8,8,5.9,Hyundai,Verna
1248.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,Sedan,Lucknow,23.4,12,3.8,Maruti,Swift
1248.0,Comprehensive,Manual,97697.0,First Owner,Diesel,5,Sedan,Lucknow,23.4,9,3.89,Maruti,Swift
1197.0,Comprehensive,Manual,60708.0,First Owner,Petrol,5,Sedan,Lucknow,22.41,9,3.55,Maruti,Swift
1197.0,Third Party insurance,Manual,72225.0,First Owner,Petrol,5,Hatchback,Lucknow,20.89,9,5.04,Maruti,Ignis
1461.0,Third Party insurance,Manual,94226.0,Second Owner,Diesel,5,SUV,Lucknow,19.6,9,5.32,Renault,Duster
1197.0,Third Party insurance,Manual,22808.0,First Owner,Petrol,5,Hatchback,Lucknow,21.01,9,7.05,Maruti,Baleno
998.0,Third Party insurance,Manual,76980.0,First Owner,Petrol,5,Hatchback,Lucknow,21.7,9,3.41,Maruti,S-Presso
1172.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Lucknow,15.7,13,1.4,Fiat,Punto
2179.0,Third Party insurance,Manual,100000.0,Third Owner,Diesel,7,SUV,Lucknow,15.1,11,4.9,Mahindra,XUV500
1493.0,Third Party insurance,Manual,100000.0,First Owner,Diesel,7,SUV,Lucknow,18.49,9,5.25,Mahindra,TUV
1497.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,SUV,Lucknow,18.929993251754546,3,11.0,Hyundai,Creta
1995.0,Third Party insurance,Automatic,100000.0,First Owner,Diesel,5,SUV,Lucknow,20.68,8,19.0,BMW,X1
1197.0,Third Party insurance,Manual,65698.0,First Owner,Petrol,5,Hatchback,Lucknow,22.38,9,5.73,Maruti,Swift
1598.0,Third Party insurance,Manual,82101.0,Second Owner,Petrol,5,SUV,Lucknow,13.24,9,3.57,Nissan,Terrano
1364.0,Third Party insurance,Manual,59819.0,Second Owner,Diesel,5,Hatchback,Lucknow,23.59,9,4.56,Toyota,Etios
998.0,Zero Dep,Manual,115250.0,First Owner,Petrol,5,Hatchback,Lucknow,24.39,9,2.37,Maruti,Alto
1591.0,Comprehensive,Manual,29033.0,First Owner,Petrol,5,SUV,Lucknow,13.0,9,7.66,Hyundai,Creta
1197.0,Third Party insurance,Manual,57294.0,Second Owner,Petrol,5,Hatchback,Lucknow,17.19,9,4.79,Hyundai,i20
796.0,Third Party insurance,Manual,32464.0,First Owner,Petrol,5,Hatchback,Lucknow,22.05,9,2.7,Maruti,Alto
1198.0,Third Party insurance,Automatic,12762.0,First Owner,Petrol,5,SUV,Lucknow,17.0,9,6.91,Tata,Nexon
1198.0,Third Party insurance,Manual,51719.0,First Owner,Diesel,6,Hatchback,Lucknow,25.32,9,4.73,Mahindra,KUV
998.0,Third Party insurance,Manual,110000.0,First Owner,Petrol,5,Hatchback,Lucknow,19.0,14,1.15,Maruti,Zen
2179.0,Third Party insurance,Manual,70000.0,Second Owner,Diesel,7,SUV,Lucknow,14.1,8,7.0,Tata,Safari
1248.0,Third Party insurance,Automatic,60000.0,First Owner,Diesel,5,Hatchback,Lucknow,28.4,7,7.0,Maruti,Swift
999.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Sedan,Lucknow,19.47,3,14.73,Skoda,Slavia
1248.0,Third Party insurance,Manual,80000.0,Third Owner,Diesel,5,Hatchback,Lucknow,25.2,11,4.0,Maruti,Swift
2179.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,7,SUV,Lucknow,14.1,9,7.51,Tata,Safari
1396.0,Zero Dep,Manual,66141.0,Second Owner,Diesel,5,Hatchback,Lucknow,22.54,9,5.7,Hyundai,i20
1199.0,Third Party insurance,Automatic,8769.0,Second Owner,Petrol,5,Hatchback,Lucknow,23.84,9,4.39,Tata,Tiago
1248.0,Comprehensive,Manual,30806.0,First Owner,Diesel,5,SUV,Lucknow,24.3,9,7.39,Maruti,Vitara
796.0,Third Party insurance,Manual,33245.0,First Owner,Petrol,5,Hatchback,Lucknow,22.05,9,3.32,Maruti,Alto
1197.0,Third Party insurance,Manual,42665.0,First Owner,Petrol,5,Sedan,Lucknow,20.14,9,5.93,Hyundai,Xcent
1498.0,Zero Dep,Manual,114431.0,First Owner,Diesel,5,Sedan,Lucknow,25.8,9,5.35,Honda,Amaze
1197.0,Third Party insurance,Manual,38658.0,First Owner,Petrol,5,Hatchback,Lucknow,21.4,9,5.46,Maruti,Baleno
1197.0,Third Party insurance,Manual,23724.0,First Owner,Petrol,5,Hatchback,Lucknow,18.9,9,5.04,Hyundai,Grand
799.0,Third Party insurance,Manual,60000.0,Third Owner,Petrol,5,Hatchback,Lucknow,22.25,4,3.0,Renault,KWID
998.0,Third Party insurance,Manual,70000.0,First Owner,CNG,5,Hatchback,Lucknow,34.05,3,6.5,Maruti,Wagon
1591.0,Third Party insurance,Manual,110000.0,Second Owner,Petrol,5,Sedan,Lucknow,17.01,13,3.0,Hyundai,Verna
1198.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,SUV,Lucknow,17.0,8,5.45,Tata,Nexon
1493.0,Third Party insurance,Manual,40000.0,First Owner,Diesel,5,Sedan,Lucknow,25.0,3,12.0,Hyundai,Verna
2179.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,7,SUV,Lucknow,14.1,9,7.51,Tata,Safari
999.0,Comprehensive,Automatic,34061.0,First Owner,Petrol,5,Hatchback,Lucknow,23.01,9,3.15,Renault,KWID
1197.0,Third Party insurance,Manual,51140.0,Second Owner,Petrol,5,Hatchback,Lucknow,18.9,9,4.7,Hyundai,Grand
1086.0,Third Party insurance,Manual,55076.0,First Owner,Petrol,5,Hatchback,Lucknow,19.81,9,2.49,Hyundai,i10
1120.0,Third Party insurance,Manual,113593.0,Second Owner,Diesel,5,Hatchback,Lucknow,24.0,9,3.15,Hyundai,Grand
1197.0,Zero Dep,Manual,54091.0,First Owner,Petrol,5,Hatchback,Lucknow,21.4,9,4.69,Maruti,Baleno
1497.0,Third Party insurance,Automatic,56446.0,Second Owner,Petrol,5,Sedan,Lucknow,16.8,9,4.94,Honda,City
1086.0,Comprehensive,Manual,41609.0,First Owner,CNG,5,Hatchback,Lucknow,30.48,9,4.76,Hyundai,Santro
1197.0,Third Party insurance,Manual,5806.0,First Owner,Petrol,5,Hatchback,Lucknow,21.01,9,6.3,Maruti,Baleno
1199.0,Comprehensive,Manual,53873.0,First Owner,Petrol,5,Sedan,Lucknow,19.5,9,5.45,Honda,Amaze
1498.0,Third Party insurance,Manual,90000.0,First Owner,Diesel,5,SUV,Lucknow,22.7,12,3.0,Ford,Ecosport
2755.0,Third Party insurance,Automatic,60000.0,First Owner,Diesel,7,SUV,Lucknow,12.9,5,31.5,Toyota,Fortuner
1591.0,Third Party insurance,Manual,60000.0,First Owner,Petrol,5,Sedan,Lucknow,17.01,13,4.15,Hyundai,Verna
1498.0,Third Party insurance,Manual,60000.0,First Owner,Petrol,5,Sedan,Lucknow,18.6,4,8.9,Honda,City
1248.0,Third Party insurance,Manual,100000.0,Third Owner,Diesel,5,Hatchback,Lucknow,23.2,12,2.4,Maruti,Ritz
1461.0,Third Party insurance,Manual,100000.0,First Owner,Diesel,5,SUV,Lucknow,19.01,10,4.6,Nissan,Terrano
1197.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Hatchback,Lucknow,21.4,7,5.0,Maruti,Baleno
998.0,Third Party insurance,Manual,80000.0,First Owner,CNG,5,Hatchback,Lucknow,26.6,6,4.5,Maruti,Wagon
1197.0,Third Party insurance,Manual,15415.0,First Owner,Petrol,5,Hatchback,Lucknow,21.4,9,6.33,Maruti,Baleno
1248.0,Comprehensive,Automatic,55145.0,First Owner,Diesel,5,Sedan,Lucknow,28.4,9,6.04,Maruti,Swift
998.0,Third Party insurance,Automatic,109688.0,First Owner,Petrol,5,Hatchback,Lucknow,26.68,9,3.15,Maruti,Celerio
1197.0,Third Party insurance,Manual,18914.0,First Owner,Petrol,5,Hatchback,Lucknow,20.7,9,6.6,Hyundai,Grand
814.0,Third Party insurance,Manual,67328.0,Second Owner,Petrol,5,Hatchback,Lucknow,21.1,9,2.71,Hyundai,EON
1197.0,Comprehensive,Manual,81741.0,First Owner,Petrol,5,Hatchback,Lucknow,20.89,9,4.77,Maruti,Ignis
1197.0,Zero Dep,Manual,43788.0,First Owner,Petrol,5,Hatchback,Lucknow,22.38,9,5.86,Maruti,Swift
1197.0,Comprehensive,Automatic,51520.0,Second Owner,Petrol,5,Hatchback,Lucknow,18.9,9,4.02,Hyundai,Grand
1197.0,Comprehensive,Manual,60574.0,First Owner,Petrol,5,Hatchback,Lucknow,22.38,9,3.58,Maruti,Swift
1373.0,Third Party insurance,Manual,85507.0,First Owner,Petrol,5,Sedan,Lucknow,20.73,9,5.13,Maruti,Ciaz
1197.0,Third Party insurance,Manual,100000.0,Third Owner,Petrol,5,Hatchback,Lucknow,18.9,11,3.04,Hyundai,Grand
2143.0,Third Party insurance,Automatic,110000.0,Second Owner,Diesel,5,Sedan,Lucknow,14.94,13,7.0,C,250
2179.0,Third Party insurance,Manual,80000.0,First Owner,Diesel,7,SUV,Lucknow,19.468419076229818,3,15.0,Mahindra,Scorpio
2755.0,Third Party insurance,Automatic,60000.0,First Owner,Diesel,7,SUV,Lucknow,12.9,5,32.5,Toyota,Fortuner
1499.0,Third Party insurance,Manual,70000.0,First Owner,Diesel,5,Sedan,Lucknow,24.4,8,5.0,Ford,Aspire
799.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Lucknow,25.17,7,3.5,Renault,KWID
1497.0,Third Party insurance,Manual,70000.0,First Owner,Petrol,5,Sedan,Lucknow,17.8,8,8.0,Honda,City
1396.0,Third Party insurance,Manual,60000.0,First Owner,Diesel,5,SUV,Lucknow,22.1,6,9.0,Hyundai,Creta
1197.0,Zero Dep,Manual,34348.0,First Owner,Petrol,5,Hatchback,Lucknow,21.01,9,6.56,Maruti,Baleno
1197.0,Third Party insurance,Manual,34139.0,First Owner,Petrol,5,Hatchback,Lucknow,21.0,9,6.82,Hyundai,i20
1197.0,Comprehensive,Manual,91960.0,First Owner,Petrol,5,Hatchback,Lucknow,21.4,9,4.14,Maruti,Baleno
1497.0,Comprehensive,Manual,27567.0,Second Owner,Petrol,5,Sedan,Lucknow,17.8,9,5.26,Honda,City
814.0,Third Party insurance,Manual,14669.0,First Owner,Petrol,5,Hatchback,Lucknow,21.1,9,3.07,Hyundai,EON
1498.0,Third Party insurance,Manual,60047.0,Second Owner,Diesel,5,SUV,Lucknow,22.77,9,5.27,Ford,Ecosport
1498.0,Third Party insurance,Manual,63152.0,First Owner,Diesel,5,SUV,Lucknow,21.7,9,8.46,Ford,Ecosport
1248.0,Zero Dep,Manual,100250.0,First Owner,Diesel,5,Hatchback,Lucknow,27.39,9,6.39,Maruti,Baleno
1498.0,Comprehensive,Manual,92708.0,Second Owner,Diesel,5,SUV,Lucknow,25.5,9,6.25,Honda,WR-V
1373.0,Third Party insurance,Manual,47075.0,First Owner,Petrol,5,Sedan,Lucknow,20.73,9,5.87,Maruti,Ciaz
1582.0,Third Party insurance,Automatic,119655.0,Second Owner,Diesel,5,Sedan,Lucknow,22.7,9,5.15,Hyundai,Elantra
1498.0,Third Party insurance,Automatic,120000.0,Second Owner,Diesel,5,Sedan,Lucknow,21.72,8,6.0,Skoda,Rapid
998.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Lucknow,21.7,6,3.73,Maruti,S-Presso
799.0,Third Party insurance,Automatic,110000.0,Second Owner,Petrol,5,Hatchback,Lucknow,25.17,8,3.0,Renault,KWID
1086.0,Third Party insurance,Manual,60000.0,Second Owner,Petrol,5,Hatchback,Lucknow,17.92,17,1.25,Hyundai,Santro
1498.0,Third Party insurance,Manual,70000.0,Second Owner,Diesel,5,Sedan,Lucknow,21.66,9,4.5,Volkswagen,Ameo
1199.0,Third Party insurance,Manual,80000.0,Fifth Owner,Diesel,5,Hatchback,Lucknow,22.07,14,1.8,Volkswagen,Polo
1497.0,Third Party insurance,Manual,70000.0,First Owner,Diesel,7,MUV,Lucknow,17.3,6,7.0,Mahindra,Marazzo
1248.0,Third Party insurance,Manual,90000.0,Fourth Owner,Diesel,5,Hatchback,Lucknow,22.9,14,2.85,Maruti,Swift
1197.0,Third Party insurance,Manual,16772.0,Second Owner,Petrol,5,Hatchback,Lucknow,20.7,9,5.55,Hyundai,Grand
1047.0,Third Party insurance,Manual,49711.0,First Owner,Diesel,5,Hatchback,Lucknow,27.0,9,5.01,Tata,Tiago
1396.0,Zero Dep,Manual,87608.0,First Owner,Diesel,5,SUV,Lucknow,22.1,9,7.8,Hyundai,Creta
1498.0,Comprehensive,Manual,82812.0,First Owner,Diesel,5,SUV,Lucknow,23.0,9,7.1,Ford,Ecosport
1199.0,Third Party insurance,Manual,23673.0,First Owner,Petrol,5,SUV,Lucknow,16.5,9,7.43,Honda,WR-V
1497.0,Third Party insurance,Manual,34139.0,Second Owner,Diesel,5,SUV,Lucknow,23.22,9,6.16,Tata,Nexon
1197.0,Third Party insurance,Manual,64302.0,Second Owner,Petrol,5,Hatchback,Lucknow,18.6,9,4.9,Hyundai,i20
1086.0,Comprehensive,Manual,77724.0,Second Owner,CNG,5,Hatchback,Lucknow,11.88,9,2.3,Hyundai,Santro
998.0,Third Party insurance,Manual,42649.0,First Owner,CNG,5,Hatchback,Lucknow,32.52,9,5.61,Maruti,Wagon
1197.0,Comprehensive,Automatic,21231.0,First Owner,Petrol,5,Hatchback,Lucknow,18.9,9,5.2,Hyundai,Grand
998.0,Third Party insurance,Manual,25619.0,First Owner,Petrol,5,Hatchback,Lucknow,20.51,9,3.55,Maruti,Wagon
1198.0,Comprehensive,Manual,49355.0,First Owner,Petrol,5,SUV,Lucknow,17.0,9,6.17,Tata,Nexon
1248.0,Third Party insurance,Manual,100000.0,Fourth Owner,Diesel,5,Hatchback,Lucknow,22.9,14,2.8,Maruti,Swift
1248.0,Third Party insurance,Manual,90000.0,First Owner,Diesel,5,SUV,Lucknow,25.1,7,8.0,Maruti,SX4
1405.0,Third Party insurance,Manual,90000.0,First Owner,Diesel,5,Sedan,Lucknow,19.61,15,1.4,Tata,Indigo
1405.0,Third Party insurance,Manual,90000.0,First Owner,Diesel,5,Sedan,Lucknow,19.61,15,2.25,Tata,Indigo
1197.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Lucknow,22.35,2,7.0,Maruti,Baleno
1405.0,Third Party insurance,Manual,110000.0,Fourth Owner,Diesel,5,Hatchback,Lucknow,17.0,14,1.5,Tata,Indica
1498.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,SUV,Lucknow,22.7,11,4.5,Ford,Ecosport
2982.0,Third Party insurance,Automatic,120000.0,First Owner,Diesel,7,SUV,Lucknow,12.55,9,15.0,Toyota,Fortuner
1199.0,Third Party insurance,Manual,15525.0,First Owner,Petrol,5,SUV,Lucknow,17.57,9,8.72,Tata,Nexon
998.0,Third Party insurance,Automatic,24371.0,First Owner,Petrol,5,Hatchback,Lucknow,26.68,9,3.86,Maruti,Celerio
1248.0,Comprehensive,Manual,106634.0,Second Owner,Diesel,5,SUV,Lucknow,24.3,9,5.53,Maruti,Vitara
1498.0,Comprehensive,Manual,90038.0,Second Owner,Diesel,5,Hatchback,Lucknow,24.4,9,5.04,Ford,Freestyle
1248.0,Comprehensive,Manual,67933.0,Second Owner,Diesel,5,Sedan,Lucknow,26.59,9,4.76,Maruti,Swift
2755.0,Comprehensive,Automatic,29486.0,First Owner,Diesel,7,SUV,Lucknow,15.04,9,29.7,Toyota,Fortuner
1197.0,Third Party insurance,Manual,16996.0,First Owner,Petrol,5,Hatchback,Lucknow,18.9,9,5.4,Hyundai,Grand
998.0,Third Party insurance,Automatic,124932.0,First Owner,Petrol,5,Hatchback,Lucknow,21.63,9,3.79,Maruti,Celerio
1197.0,Comprehensive,Manual,25940.0,First Owner,Petrol,5,Hatchback,Lucknow,22.35,9,6.56,Toyota,Glanza
